class,text
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
2,"Coturnix coturnix: Distinctive wet-my-lips or pipit-like chirp, concise and rhythmic."
